# x-position [um], Intensity [W/cm^2], z-position[mm]
4.600000000000000000e+01,1.124880386308020661e+02,-3.000000000000000000e+00
4.700000000000000000e+01,1.047688795618673367e+02,-3.000000000000000000e+00
4.800000000000000000e+01,9.759562082981216236e+01,-3.000000000000000000e+00
4.900000000000000000e+01,1.009224495575719516e+02,-3.000000000000000000e+00
5.000000000000000000e+01,9.310799088614643892e+01,-3.000000000000000000e+00
5.100000000000000000e+01,8.456539091097488381e+01,-3.000000000000000000e+00
5.200000000000000000e+01,7.744686215981349164e+01,-3.000000000000000000e+00
5.300000000000000000e+01,6.922717824256906738e+01,-3.000000000000000000e+00
5.400000000000000000e+01,6.670745428132610755e+01,-3.000000000000000000e+00
5.500000000000000000e+01,5.972181595492380524e+01,-3.000000000000000000e+00
5.600000000000000000e+01,5.082391403377906869e+01,-3.000000000000000000e+00
5.700000000000000000e+01,4.813405516075669510e+01,-3.000000000000000000e+00
5.800000000000000000e+01,3.988307988331049359e+01,-3.000000000000000000e+00
5.900000000000000000e+01,3.411558802707189386e+01,-3.000000000000000000e+00
6.000000000000000000e+01,3.697982787312572839e+01,-3.000000000000000000e+00
6.100000000000000000e+01,2.950375871833288599e+01,-3.000000000000000000e+00
6.200000000000000000e+01,2.642165556503483970e+01,-3.000000000000000000e+00
6.300000000000000000e+01,2.380871469225444059e+01,-3.000000000000000000e+00
6.400000000000000000e+01,2.229441763205624127e+01,-3.000000000000000000e+00
6.500000000000000000e+01,2.116841915042960665e+01,-3.000000000000000000e+00
6.600000000000000000e+01,1.970599465685747376e+01,-3.000000000000000000e+00
6.700000000000000000e+01,1.548947169180325112e+01,-3.000000000000000000e+00
6.800000000000000000e+01,1.333725181038610330e+01,-3.000000000000000000e+00
6.900000000000000000e+01,1.707570974145807341e+01,-3.000000000000000000e+00
7.000000000000000000e+01,1.173128221928046599e+01,-3.000000000000000000e+00
7.100000000000000000e+01,1.310250735528117971e+01,-3.000000000000000000e+00
7.200000000000000000e+01,1.486874076652973642e+01,-3.000000000000000000e+00
7.300000000000000000e+01,1.606187396992793381e+01,-3.000000000000000000e+00
7.400000000000000000e+01,1.226808554779486826e+01,-3.000000000000000000e+00
7.500000000000000000e+01,1.129851128227906543e+01,-3.000000000000000000e+00
7.600000000000000000e+01,1.271749709700158881e+01,-3.000000000000000000e+00
7.700000000000000000e+01,1.935251014742734199e+01,-3.000000000000000000e+00
7.800000000000000000e+01,1.405092422882228043e+01,-3.000000000000000000e+00
7.900000000000000000e+01,1.395529941671717822e+01,-3.000000000000000000e+00
8.000000000000000000e+01,1.321755040832002592e+01,-3.000000000000000000e+00
8.100000000000000000e+01,1.872429243656208797e+01,-3.000000000000000000e+00
8.200000000000000000e+01,1.265908901808919040e+01,-3.000000000000000000e+00
8.300000000000000000e+01,1.464118273032728013e+01,-3.000000000000000000e+00
8.400000000000000000e+01,1.205371793067304154e+01,-3.000000000000000000e+00
8.500000000000000000e+01,1.435525046844598052e+01,-3.000000000000000000e+00
8.600000000000000000e+01,1.476216738084605318e+01,-3.000000000000000000e+00
8.700000000000000000e+01,1.110642490512999103e+01,-3.000000000000000000e+00
8.800000000000000000e+01,1.127576135592409656e+01,-3.000000000000000000e+00
8.900000000000000000e+01,8.725296399737786146e+00,-3.000000000000000000e+00
9.000000000000000000e+01,1.971966119134681605e+01,-3.000000000000000000e+00
9.100000000000000000e+01,1.263993715724319600e+01,-3.000000000000000000e+00
9.200000000000000000e+01,1.487911314819907460e+01,-3.000000000000000000e+00
9.300000000000000000e+01,1.666916795601227719e+01,-3.000000000000000000e+00
9.400000000000000000e+01,6.147926451721025032e+00,-3.000000000000000000e+00
9.500000000000000000e+01,1.511493733897026992e+01,-3.000000000000000000e+00
9.600000000000000000e+01,1.615064392621508560e+01,-3.000000000000000000e+00
9.700000000000000000e+01,1.225430722830814290e+01,-3.000000000000000000e+00
9.800000000000000000e+01,1.742128016719167860e+01,-3.000000000000000000e+00
9.900000000000000000e+01,1.523554912233153225e+01,-3.000000000000000000e+00
1.000000000000000000e+02,1.463575955007681273e+01,-3.000000000000000000e+00
0.000000000000000000e+00,1.908875245630366635e+01,-2.000000000000000000e+00
1.000000000000000000e+00,1.819679834706682797e+01,-2.000000000000000000e+00
2.000000000000000000e+00,1.754639269324572481e+01,-2.000000000000000000e+00
3.000000000000000000e+00,1.669830742395849654e+01,-2.000000000000000000e+00
4.000000000000000000e+00,1.282415227457648399e+01,-2.000000000000000000e+00
5.000000000000000000e+00,1.547152164862343326e+01,-2.000000000000000000e+00
6.000000000000000000e+00,1.468998964895481762e+01,-2.000000000000000000e+00
7.000000000000000000e+00,1.301325720951201959e+01,-2.000000000000000000e+00
8.000000000000000000e+00,1.614741962898713723e+01,-2.000000000000000000e+00
9.000000000000000000e+00,1.557194791125824551e+01,-2.000000000000000000e+00
1.000000000000000000e+01,1.247230649393839386e+01,-2.000000000000000000e+00
1.100000000000000000e+01,1.194043893687780411e+01,-2.000000000000000000e+00
1.200000000000000000e+01,1.190162845650389833e+01,-2.000000000000000000e+00
1.300000000000000000e+01,1.551969912023773190e+01,-2.000000000000000000e+00
1.400000000000000000e+01,1.537779371897751446e+01,-2.000000000000000000e+00
1.500000000000000000e+01,1.495902292305124348e+01,-2.000000000000000000e+00
1.600000000000000000e+01,1.640142228949860126e+01,-2.000000000000000000e+00
1.700000000000000000e+01,1.137212174349043181e+01,-2.000000000000000000e+00
1.800000000000000000e+01,1.262811780304120468e+01,-2.000000000000000000e+00
1.900000000000000000e+01,1.810672949327645753e+01,-2.000000000000000000e+00
2.000000000000000000e+01,1.653132221771406662e+01,-2.000000000000000000e+00
2.100000000000000000e+01,2.251364066726364044e+01,-2.000000000000000000e+00
2.200000000000000000e+01,2.008309985441121626e+01,-2.000000000000000000e+00
2.300000000000000000e+01,2.202687102502472527e+01,-2.000000000000000000e+00
2.400000000000000000e+01,2.487022095836578472e+01,-2.000000000000000000e+00
2.500000000000000000e+01,2.010166470948960793e+01,-2.000000000000000000e+00
2.600000000000000000e+01,3.059173754318490523e+01,-2.000000000000000000e+00
2.700000000000000000e+01,3.663654818427261972e+01,-2.000000000000000000e+00
2.800000000000000000e+01,3.977575115228054159e+01,-2.000000000000000000e+00
2.900000000000000000e+01,4.581393979074701406e+01,-2.000000000000000000e+00
3.000000000000000000e+01,4.096674678835905326e+01,-2.000000000000000000e+00
3.100000000000000000e+01,5.376982078554954825e+01,-2.000000000000000000e+00
3.200000000000000000e+01,6.104766517425567685e+01,-2.000000000000000000e+00
3.300000000000000000e+01,6.560084875461815557e+01,-2.000000000000000000e+00
3.400000000000000000e+01,7.181911928241520116e+01,-2.000000000000000000e+00
3.500000000000000000e+01,7.937636768318843394e+01,-2.000000000000000000e+00
3.600000000000000000e+01,8.478250485677034476e+01,-2.000000000000000000e+00
3.700000000000000000e+01,8.956174165596380021e+01,-2.000000000000000000e+00
3.800000000000000000e+01,1.016110687465357216e+02,-2.000000000000000000e+00
3.900000000000000000e+01,1.018060177153176795e+02,-2.000000000000000000e+00
4.000000000000000000e+01,1.116695313008022623e+02,-2.000000000000000000e+00
4.100000000000000000e+01,1.182466877615722183e+02,-2.000000000000000000e+00
4.200000000000000000e+01,1.133581477226603909e+02,-2.000000000000000000e+00
4.300000000000000000e+01,1.112321428476031429e+02,-2.000000000000000000e+00
4.400000000000000000e+01,1.142267582167659867e+02,-2.000000000000000000e+00
4.500000000000000000e+01,1.120038660063739400e+02,-2.000000000000000000e+00
4.600000000000000000e+01,1.142250603675370968e+02,-2.000000000000000000e+00
4.700000000000000000e+01,1.069849722295043790e+02,-2.000000000000000000e+00
4.800000000000000000e+01,1.026437269633310336e+02,-2.000000000000000000e+00
4.900000000000000000e+01,9.271816887790863859e+01,-2.000000000000000000e+00
5.000000000000000000e+01,8.875374717027045790e+01,-2.000000000000000000e+00
5.100000000000000000e+01,8.363706702503715462e+01,-2.000000000000000000e+00
5.200000000000000000e+01,7.483787726693817888e+01,-2.000000000000000000e+00
5.300000000000000000e+01,6.436208174048036312e+01,-2.000000000000000000e+00
5.400000000000000000e+01,6.203890064334235177e+01,-2.000000000000000000e+00
5.500000000000000000e+01,5.147351629593138966e+01,-2.000000000000000000e+00
5.600000000000000000e+01,4.507569790778080687e+01,-2.000000000000000000e+00
5.700000000000000000e+01,3.715252040622355878e+01,-2.000000000000000000e+00
5.800000000000000000e+01,4.021036820850182636e+01,-2.000000000000000000e+00
5.900000000000000000e+01,3.241833680520800698e+01,-2.000000000000000000e+00
6.000000000000000000e+01,2.904017551417834042e+01,-2.000000000000000000e+00
6.100000000000000000e+01,1.405844212391903980e+01,-2.000000000000000000e+00
6.200000000000000000e+01,2.088065589294285473e+01,-2.000000000000000000e+00
6.300000000000000000e+01,2.470276286078784977e+01,-2.000000000000000000e+00
6.400000000000000000e+01,2.244225573491630854e+01,-2.000000000000000000e+00
6.500000000000000000e+01,2.179063465628993157e+01,-2.000000000000000000e+00
6.600000000000000000e+01,2.219475997749740515e+01,-2.000000000000000000e+00
6.700000000000000000e+01,1.262507201163525750e+01,-2.000000000000000000e+00
6.800000000000000000e+01,1.208117508889507086e+01,-2.000000000000000000e+00
6.900000000000000000e+01,1.550978850697572931e+01,-2.000000000000000000e+00
7.000000000000000000e+01,1.369785573605313189e+01,-2.000000000000000000e+00
7.100000000000000000e+01,1.582060234322301895e+01,-2.000000000000000000e+00
7.200000000000000000e+01,1.578535749617777384e+01,-2.000000000000000000e+00
7.300000000000000000e+01,1.644829951565613868e+01,-2.000000000000000000e+00
7.400000000000000000e+01,1.448380014456341591e+01,-2.000000000000000000e+00
7.500000000000000000e+01,1.502722191980742217e+01,-2.000000000000000000e+00
7.600000000000000000e+01,1.855961210219515678e+01,-2.000000000000000000e+00
7.700000000000000000e+01,2.063162581265678241e+01,-2.000000000000000000e+00
7.800000000000000000e+01,1.401668883141426747e+01,-2.000000000000000000e+00
7.900000000000000000e+01,1.369335621250758095e+01,-2.000000000000000000e+00
8.000000000000000000e+01,1.494349576286901993e+01,-2.000000000000000000e+00
8.100000000000000000e+01,1.452446789807839522e+01,-2.000000000000000000e+00
8.200000000000000000e+01,1.506947132507078990e+01,-2.000000000000000000e+00
8.300000000000000000e+01,1.717766505874077509e+01,-2.000000000000000000e+00
8.400000000000000000e+01,9.705147541297957758e+00,-2.000000000000000000e+00
8.500000000000000000e+01,1.644011238209937886e+01,-2.000000000000000000e+00
8.600000000000000000e+01,1.590827086852461214e+01,-2.000000000000000000e+00
8.700000000000000000e+01,1.261306893730058931e+01,-2.000000000000000000e+00
8.800000000000000000e+01,2.102881119648518649e+01,-2.000000000000000000e+00
8.900000000000000000e+01,1.639220011932314947e+01,-2.000000000000000000e+00
9.000000000000000000e+01,1.448084832739120387e+01,-2.000000000000000000e+00
9.100000000000000000e+01,1.514460164254363939e+01,-2.000000000000000000e+00
9.200000000000000000e+01,1.616449447336243850e+01,-2.000000000000000000e+00
9.300000000000000000e+01,1.436383469041449779e+01,-2.000000000000000000e+00
9.400000000000000000e+01,1.941246914563762260e+01,-2.000000000000000000e+00
9.500000000000000000e+01,1.373972470515028199e+01,-2.000000000000000000e+00
9.600000000000000000e+01,1.398810076298693694e+01,-2.000000000000000000e+00
9.700000000000000000e+01,1.678702234328751786e+01,-2.000000000000000000e+00
9.800000000000000000e+01,1.408620751816641992e+01,-2.000000000000000000e+00
9.900000000000000000e+01,1.511426800248200841e+01,-2.000000000000000000e+00
1.000000000000000000e+02,1.380602739196592665e+01,-2.000000000000000000e+00
0.000000000000000000e+00,1.222837611559543802e+01,-1.000000000000000000e+00
1.000000000000000000e+00,1.084390606083481323e+01,-1.000000000000000000e+00
2.000000000000000000e+00,1.635625449076098903e+01,-1.000000000000000000e+00
3.000000000000000000e+00,1.875970224793258367e+01,-1.000000000000000000e+00
4.000000000000000000e+00,1.352812087190757850e+01,-1.000000000000000000e+00
5.000000000000000000e+00,1.701513404190186307e+01,-1.000000000000000000e+00
6.000000000000000000e+00,8.385954463915343382e+00,-1.000000000000000000e+00
7.000000000000000000e+00,1.479655554522719108e+01,-1.000000000000000000e+00
8.000000000000000000e+00,1.168584005465942255e+01,-1.000000000000000000e+00
9.000000000000000000e+00,1.244105686286791013e+01,-1.000000000000000000e+00
1.000000000000000000e+01,1.716213018417631275e+01,-1.000000000000000000e+00
1.100000000000000000e+01,1.295022720077446721e+01,-1.000000000000000000e+00
1.200000000000000000e+01,1.074125187455668495e+01,-1.000000000000000000e+00
1.300000000000000000e+01,1.679135108946702459e+01,-1.000000000000000000e+00
1.400000000000000000e+01,1.259142693344432473e+01,-1.000000000000000000e+00
1.500000000000000000e+01,2.057773226308542291e+01,-1.000000000000000000e+00
1.600000000000000000e+01,1.990704914369276679e+01,-1.000000000000000000e+00
1.700000000000000000e+01,1.668165081990069254e+01,-1.000000000000000000e+00
1.800000000000000000e+01,1.668654495390626025e+01,-1.000000000000000000e+00
1.900000000000000000e+01,1.732423642002492059e+01,-1.000000000000000000e+00
2.000000000000000000e+01,1.877436384210548681e+01,-1.000000000000000000e+00
2.100000000000000000e+01,1.503292911330697024e+01,-1.000000000000000000e+00
2.200000000000000000e+01,2.012541599273016857e+01,-1.000000000000000000e+00
2.300000000000000000e+01,1.773981054638053578e+01,-1.000000000000000000e+00
2.400000000000000000e+01,1.998458185331924852e+01,-1.000000000000000000e+00
2.500000000000000000e+01,2.369247641407644167e+01,-1.000000000000000000e+00
2.600000000000000000e+01,3.070040121862599847e+01,-1.000000000000000000e+00
2.700000000000000000e+01,3.118495912644145562e+01,-1.000000000000000000e+00
2.800000000000000000e+01,3.768458738614859271e+01,-1.000000000000000000e+00
2.900000000000000000e+01,3.715027351912908671e+01,-1.000000000000000000e+00
3.000000000000000000e+01,4.880216770953693839e+01,-1.000000000000000000e+00
3.100000000000000000e+01,4.717471211474431669e+01,-1.000000000000000000e+00
3.200000000000000000e+01,5.367392430641397283e+01,-1.000000000000000000e+00
3.300000000000000000e+01,6.096962596844944215e+01,-1.000000000000000000e+00
3.400000000000000000e+01,6.917439921228003641e+01,-1.000000000000000000e+00
3.500000000000000000e+01,7.698839642412738726e+01,-1.000000000000000000e+00
3.600000000000000000e+01,8.100710988401067425e+01,-1.000000000000000000e+00
3.700000000000000000e+01,8.983110867463774696e+01,-1.000000000000000000e+00
3.800000000000000000e+01,9.704011703894586560e+01,-1.000000000000000000e+00
3.900000000000000000e+01,1.059823710981109741e+02,-1.000000000000000000e+00
4.000000000000000000e+01,1.068190133916172897e+02,-1.000000000000000000e+00
4.100000000000000000e+01,1.106807514185624228e+02,-1.000000000000000000e+00
4.200000000000000000e+01,1.153677572783935688e+02,-1.000000000000000000e+00
4.300000000000000000e+01,1.156857913983918422e+02,-1.000000000000000000e+00
4.400000000000000000e+01,1.155153801567986278e+02,-1.000000000000000000e+00
4.500000000000000000e+01,1.076164689059395698e+02,-1.000000000000000000e+00
4.600000000000000000e+01,1.075949293932625181e+02,-1.000000000000000000e+00
4.700000000000000000e+01,1.020606005754238907e+02,-1.000000000000000000e+00
4.800000000000000000e+01,9.389532466136115829e+01,-1.000000000000000000e+00
4.900000000000000000e+01,9.231462624653670446e+01,-1.000000000000000000e+00
5.000000000000000000e+01,8.310375268318705366e+01,-1.000000000000000000e+00
5.100000000000000000e+01,7.768729181802457617e+01,-1.000000000000000000e+00
5.200000000000000000e+01,7.119886924585790666e+01,-1.000000000000000000e+00
5.300000000000000000e+01,6.072262671807835233e+01,-1.000000000000000000e+00
5.400000000000000000e+01,5.252077073909352123e+01,-1.000000000000000000e+00
5.500000000000000000e+01,4.717516288625855481e+01,-1.000000000000000000e+00
5.600000000000000000e+01,4.927692907070189676e+01,-1.000000000000000000e+00
5.700000000000000000e+01,3.309108105120214560e+01,-1.000000000000000000e+00
5.800000000000000000e+01,3.501762619613578664e+01,-1.000000000000000000e+00
5.900000000000000000e+01,3.187625352019225033e+01,-1.000000000000000000e+00
6.000000000000000000e+01,2.909354206150131006e+01,-1.000000000000000000e+00
6.100000000000000000e+01,2.021745918844503365e+01,-1.000000000000000000e+00
6.200000000000000000e+01,1.901575573315883716e+01,-1.000000000000000000e+00
6.300000000000000000e+01,1.540619302403201551e+01,-1.000000000000000000e+00
6.400000000000000000e+01,2.026363721096440429e+01,-1.000000000000000000e+00
6.500000000000000000e+01,2.099433558726705940e+01,-1.000000000000000000e+00
6.600000000000000000e+01,1.786979937089478909e+01,-1.000000000000000000e+00
6.700000000000000000e+01,1.506665470944508911e+01,-1.000000000000000000e+00
6.800000000000000000e+01,1.993671107337453918e+01,-1.000000000000000000e+00
6.900000000000000000e+01,2.181913987323267889e+01,-1.000000000000000000e+00
7.000000000000000000e+01,1.317990452983738159e+01,-1.000000000000000000e+00
7.100000000000000000e+01,1.780460608101568454e+01,-1.000000000000000000e+00
7.200000000000000000e+01,1.117094483130179583e+01,-1.000000000000000000e+00
7.300000000000000000e+01,1.369709743422172643e+01,-1.000000000000000000e+00
7.400000000000000000e+01,1.296667058893942936e+01,-1.000000000000000000e+00
7.500000000000000000e+01,1.872854640414724869e+01,-1.000000000000000000e+00
7.600000000000000000e+01,1.729642210885005227e+01,-1.000000000000000000e+00
7.700000000000000000e+01,1.452192845979748803e+01,-1.000000000000000000e+00
7.800000000000000000e+01,1.634502635608036769e+01,-1.000000000000000000e+00
7.900000000000000000e+01,1.361392984333106781e+01,-1.000000000000000000e+00
8.000000000000000000e+01,9.770751359846968853e+00,-1.000000000000000000e+00
8.100000000000000000e+01,1.472976417685022454e+01,-1.000000000000000000e+00
8.200000000000000000e+01,1.582792440670692713e+01,-1.000000000000000000e+00
8.300000000000000000e+01,1.165179666975216755e+01,-1.000000000000000000e+00
8.400000000000000000e+01,1.209373294045649239e+01,-1.000000000000000000e+00
8.500000000000000000e+01,1.589918965285268015e+01,-1.000000000000000000e+00
8.600000000000000000e+01,1.520677719991466681e+01,-1.000000000000000000e+00
8.700000000000000000e+01,1.367700901732964880e+01,-1.000000000000000000e+00
8.800000000000000000e+01,2.058487254238828257e+01,-1.000000000000000000e+00
8.900000000000000000e+01,1.280167736877175599e+01,-1.000000000000000000e+00
9.000000000000000000e+01,9.627361426816895218e+00,-1.000000000000000000e+00
9.100000000000000000e+01,1.358106328694835518e+01,-1.000000000000000000e+00
9.200000000000000000e+01,1.384049054380271571e+01,-1.000000000000000000e+00
9.300000000000000000e+01,1.077232791381402421e+01,-1.000000000000000000e+00
9.400000000000000000e+01,1.832117734236705076e+01,-1.000000000000000000e+00
9.500000000000000000e+01,1.447341022421250756e+01,-1.000000000000000000e+00
9.600000000000000000e+01,1.757487476887913402e+01,-1.000000000000000000e+00
9.700000000000000000e+01,1.683833900506144943e+01,-1.000000000000000000e+00
9.800000000000000000e+01,1.736507453999453077e+01,-1.000000000000000000e+00
9.900000000000000000e+01,1.343598494324916359e+01,-1.000000000000000000e+00
1.000000000000000000e+02,1.967518468867084991e+01,-1.000000000000000000e+00
0.000000000000000000e+00,1.526849692465053110e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.308518055568756822e+01,0.000000000000000000e+00
2.000000000000000000e+00,1.961422507330167520e+01,0.000000000000000000e+00
3.000000000000000000e+00,1.301937152400166653e+01,0.000000000000000000e+00
4.000000000000000000e+00,1.591555935677215672e+01,0.000000000000000000e+00
5.000000000000000000e+00,1.341312236704660421e+01,0.000000000000000000e+00
6.000000000000000000e+00,1.890133913831034107e+01,0.000000000000000000e+00
7.000000000000000000e+00,1.791232401480688452e+01,0.000000000000000000e+00
8.000000000000000000e+00,1.947818516724352378e+01,0.000000000000000000e+00
9.000000000000000000e+00,1.622253863655569006e+01,0.000000000000000000e+00
1.000000000000000000e+01,1.339224796982847820e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.231731955069080797e+01,0.000000000000000000e+00
1.200000000000000000e+01,1.764902623848466945e+01,0.000000000000000000e+00
1.300000000000000000e+01,1.944998666853773983e+01,0.000000000000000000e+00
1.400000000000000000e+01,1.395513760259203195e+01,0.000000000000000000e+00
1.500000000000000000e+01,1.833822082595474257e+01,0.000000000000000000e+00
1.600000000000000000e+01,1.672261417461464461e+01,0.000000000000000000e+00
1.700000000000000000e+01,1.512265348290781297e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.450834733413338107e+01,0.000000000000000000e+00
1.900000000000000000e+01,1.225706834384559585e+01,0.000000000000000000e+00
2.000000000000000000e+01,1.513656566940326798e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.448817893075067076e+01,0.000000000000000000e+00
2.200000000000000000e+01,2.169662108159578295e+01,0.000000000000000000e+00
2.300000000000000000e+01,1.924025223295792841e+01,0.000000000000000000e+00
2.400000000000000000e+01,1.762861549562794039e+01,0.000000000000000000e+00
2.500000000000000000e+01,3.046723225993665096e+01,0.000000000000000000e+00
2.600000000000000000e+01,2.735027802824318144e+01,0.000000000000000000e+00
2.700000000000000000e+01,3.131905750708889613e+01,0.000000000000000000e+00
2.800000000000000000e+01,3.293365204908801758e+01,0.000000000000000000e+00
2.900000000000000000e+01,3.394046767465247427e+01,0.000000000000000000e+00
3.000000000000000000e+01,4.216027837855679650e+01,0.000000000000000000e+00
3.100000000000000000e+01,4.986741216964992418e+01,0.000000000000000000e+00
3.200000000000000000e+01,5.489050833340321844e+01,0.000000000000000000e+00
3.300000000000000000e+01,6.466029763758636761e+01,0.000000000000000000e+00
3.400000000000000000e+01,6.897516776362205349e+01,0.000000000000000000e+00
3.500000000000000000e+01,7.835710379748999799e+01,0.000000000000000000e+00
3.600000000000000000e+01,8.500206728974679038e+01,0.000000000000000000e+00
3.700000000000000000e+01,9.409741438373126243e+01,0.000000000000000000e+00
3.800000000000000000e+01,9.732590486359066517e+01,0.000000000000000000e+00
3.900000000000000000e+01,1.051147847433390012e+02,0.000000000000000000e+00
4.000000000000000000e+01,1.048331259956912334e+02,0.000000000000000000e+00
4.100000000000000000e+01,1.113810025320075994e+02,0.000000000000000000e+00
4.200000000000000000e+01,1.109272821510674021e+02,0.000000000000000000e+00
4.300000000000000000e+01,1.131297569904610469e+02,0.000000000000000000e+00
4.400000000000000000e+01,1.126610691165758880e+02,0.000000000000000000e+00
4.500000000000000000e+01,1.096862678660711765e+02,0.000000000000000000e+00
4.600000000000000000e+01,1.050013274731788471e+02,0.000000000000000000e+00
4.700000000000000000e+01,1.017100521857722697e+02,0.000000000000000000e+00
4.800000000000000000e+01,9.370641196637939174e+01,0.000000000000000000e+00
4.900000000000000000e+01,8.625167205208465759e+01,0.000000000000000000e+00
5.000000000000000000e+01,8.482825473814054362e+01,0.000000000000000000e+00
5.100000000000000000e+01,7.197077947063831971e+01,0.000000000000000000e+00
5.200000000000000000e+01,6.980698695537684273e+01,0.000000000000000000e+00
5.300000000000000000e+01,5.853804797591411813e+01,0.000000000000000000e+00
5.400000000000000000e+01,5.216902439218647913e+01,0.000000000000000000e+00
5.500000000000000000e+01,5.325596625082369684e+01,0.000000000000000000e+00
5.600000000000000000e+01,3.909125660577026906e+01,0.000000000000000000e+00
5.700000000000000000e+01,3.445548791801252975e+01,0.000000000000000000e+00
5.800000000000000000e+01,3.540410077199013728e+01,0.000000000000000000e+00
5.900000000000000000e+01,2.864994156128491909e+01,0.000000000000000000e+00
6.000000000000000000e+01,2.417850450151309616e+01,0.000000000000000000e+00
6.100000000000000000e+01,1.875027174258730156e+01,0.000000000000000000e+00
6.200000000000000000e+01,2.182969852012901057e+01,0.000000000000000000e+00
6.300000000000000000e+01,2.109825838421033239e+01,0.000000000000000000e+00
6.400000000000000000e+01,2.027383954205594208e+01,0.000000000000000000e+00
6.500000000000000000e+01,1.846203120617663274e+01,0.000000000000000000e+00
6.600000000000000000e+01,1.746472921577104387e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.837023873436557508e+01,0.000000000000000000e+00
6.800000000000000000e+01,1.825274933638815256e+01,0.000000000000000000e+00
6.900000000000000000e+01,1.617744750516699170e+01,0.000000000000000000e+00
7.000000000000000000e+01,1.429144713237489484e+01,0.000000000000000000e+00
7.100000000000000000e+01,1.474270838385295512e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.631701135368616207e+01,0.000000000000000000e+00
7.300000000000000000e+01,1.551104259921956263e+01,0.000000000000000000e+00
7.400000000000000000e+01,1.560683440772880104e+01,0.000000000000000000e+00
7.500000000000000000e+01,1.366101962929792357e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.005529712863484093e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.633168021042490281e+01,0.000000000000000000e+00
7.800000000000000000e+01,1.416474440287797520e+01,0.000000000000000000e+00
7.900000000000000000e+01,1.690161253235758920e+01,0.000000000000000000e+00
8.000000000000000000e+01,1.952964510772436668e+01,0.000000000000000000e+00
8.100000000000000000e+01,1.491863525002830748e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.917537757449878555e+01,0.000000000000000000e+00
8.300000000000000000e+01,1.408535826701185556e+01,0.000000000000000000e+00
8.400000000000000000e+01,7.531144860631953541e+00,0.000000000000000000e+00
8.500000000000000000e+01,1.037549996191648916e+01,0.000000000000000000e+00
8.600000000000000000e+01,2.069174000620122911e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.830279364741016934e+01,0.000000000000000000e+00
8.800000000000000000e+01,1.243657177230554645e+01,0.000000000000000000e+00
8.900000000000000000e+01,1.594925769103229030e+01,0.000000000000000000e+00
9.000000000000000000e+01,1.636846222533431217e+01,0.000000000000000000e+00
9.100000000000000000e+01,1.965946771002422366e+01,0.000000000000000000e+00
9.200000000000000000e+01,8.335963485655820904e+00,0.000000000000000000e+00
9.300000000000000000e+01,1.566398086868639794e+01,0.000000000000000000e+00
9.400000000000000000e+01,1.395065756298778226e+01,0.000000000000000000e+00
9.500000000000000000e+01,1.591403426927181464e+01,0.000000000000000000e+00
9.600000000000000000e+01,1.587373352488434541e+01,0.000000000000000000e+00
9.700000000000000000e+01,2.021288045474059913e+01,0.000000000000000000e+00
9.800000000000000000e+01,1.639494306560606063e+01,0.000000000000000000e+00
9.900000000000000000e+01,1.410912913351275755e+01,0.000000000000000000e+00
1.000000000000000000e+02,1.177477147043466310e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.648179196653406819e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.616310732684163654e+01,1.000000000000000000e+00
2.000000000000000000e+00,1.629324561739349519e+01,1.000000000000000000e+00
3.000000000000000000e+00,2.002785569680856526e+01,1.000000000000000000e+00
4.000000000000000000e+00,1.776010476246016623e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.419239725144008446e+01,1.000000000000000000e+00
6.000000000000000000e+00,2.116394110709608611e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.968101985224957673e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.249058884633411637e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.067676919869182228e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.328337604681835593e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.316216258622327473e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.532463039009707728e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.223809788663784914e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.314281500390876367e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.228132249769955919e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.081181619382397585e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.674156812596184096e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.307963430053669995e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.170924045744430231e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.871453321637783418e+01,1.000000000000000000e+00
2.100000000000000000e+01,1.764347936188710619e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.944664178848560709e+01,1.000000000000000000e+00
